,bus_id,search_name,name,search_address,address_y,max_seats,risk_level,inspect_score,price,cat_1,cat_2,zip_code,latitude,longitude,review_count,rating,closed
4230,dr-robbin-los-angeles,DR ROBBIN BISTRO 2ND FLOOR,Dr Robbin,3000 W 6TH ST,3000 W 6TH ST,60,3,93.0,$$,coffee,asianfusion,90020,34.0634422302,-118.287452698,205,3.5,False
4231,dragers-los-angeles,DRAGERS WILTERN,Drager's,3800 WILSHIRE BLVD 110F,3800 WILSHIRE BLVD 110F,150,3,91.0,$$,sportsbars,tradamerican,90010,34.0616799793,-118.309116885,32,3.5,True
4232,dream-kabob-house-los-angeles,DREAM KABOB HOUSE,Dream kabob house,229 E 9TH ST,229 E 9TH ST,30,3,92.0,$,persian,persian,90015,34.04032,-118.25324,14,4.5,False
4233,drnk-coffee-tea-los-angeles-11,DRINK / QUENCH HOLLYWOOD,DRNK coffee + tea,6848 W SUNSET BLVD,6848 W SUNSET BLVD,30,2,91.0,$,coffee,coffee,90028,34.0978364,-118.3403894,68,4.0,False
4234,drnk-coffee-tea-los-angeles-12,DRINK COFFEE + TEA,DRNK coffee + tea,1528 N VERMONT AVE,1528 N VERMONT AVE,30,2,95.0,$,coffee,coffee,90027,34.0988556,-118.2914743,78,3.5,False
4235,ds-original-take-out-grill-los-angeles-3,DS ORIGINAL TAKE OUT GRILL,D's Original Take Out Grill,7873 S WESTERN AVE,7873 S WESTERN AVE,30,3,94.0,$$,bbq,soulfood,90047,33.96748,-118.30933,139,4.0,False
4236,dulans-soul-food-kitchen-los-angeles,DULANS SOUL FOOD KITCHEN,Dulan's Soul Food Kitchen,1714 W CENTURY BLVD,1714 W CENTURY BLVD,30,3,94.0,$$,southern,soulfood,90047,33.945259,-118.307533,20,3.0,False
4237,milhama-bakery-los-angeles,DULCIS BAKERY HOUSE,Milhama Bakery,3450 W 6TH ST,3450 W 6TH ST,30,2,92.0,$,bakeries,bakeries,90020,34.0632324219,-118.297027588,4,4.0,False
4238,dumpling-house-los-angeles-2,DUMPLING HOUSE,Dumpling House,3525 W 3RD ST,3525 W 3RD ST,30,2,96.0,$,korean,korean,90020,34.0693,-118.29253,184,4.5,False
4239,dunkin-donuts-los-angeles-4,DUNKIN DONUTS,Dunkin Donuts,6201 HOLLYWOOD BLVD,6201 HOLLYWOOD BLVD,30,2,94.0,$,donuts,coffee,90028,34.1018186176,-118.324992554,69,3.5,False
4240,dylans-candy-bar-los-angeles,DYLANS CANDY BAR,Dylan's Candy Bar,6333 W 3RD ST,6333 W 3RD ST,30,1,92.0,$$,candy,icecream,90036,34.0721879176,-118.35947298,175,3.5,False
4241,e-a-k-ramen-los-angeles,E.A.K RAMEN,E.A.K. Ramen,7455 MELROSE AVE,7455 MELROSE AVE,150,3,96.0,$$,ramen,ramen,90046,34.0837585,-118.352546,81,4.0,False
4242,excellent-thai-cafe-los-angeles-2,E.T. S94 CAFE,Excellent Thai Cafe,1220 W 7TH ST,1220 W 7TH ST,30,3,96.0,$,thai,thai,90017,34.0516517,-118.266655,126,3.5,False
4243,eagle-rock-noodle-and-grill-los-angeles,EAGLE ROCK NOODLE AND GRILL,Eagle Rock Noodle & Grill,7315 N FIGUEROA ST,7315 N FIGUEROA ST,30,3,94.0,$,noodles,noodles,90041,34.1368347613,-118.189602681,138,3.0,False
4244,earth-organic-juice-bar-los-angeles-3,EARTH ORGANIC JUICE BAR,Earth Organic Juice Bar,1753 N HILLHURST AVE,1753 N HILLHURST AVE,30,2,97.0,$$,juicebars,hotdogs,90027,34.1028640235,-118.287480669,27,5.0,False
4245,highrise-cafe-los-angeles,EAST WEST CAFE,Highrise Cafe,404 S FIGUEROA ST,404 S FIGUEROA ST,30,2,93.0,$,hotdogs,coffee,90071,34.0525627136,-118.256011963,21,3.5,False
4246,the-crossing-los-angeles-4,EBANOS CROSSING,The Crossing,200 S HILL ST 1ST F,200 S HILL ST 1ST F,150,3,98.0,$$,lounges,bbq,90012,34.0527774,-118.247811,126,4.0,True
4247,the-crossing-los-angeles-4,EBANOS CROSSING (BASEMENT),The Crossing,200 S HILL ST,200 S HILL ST,30,1,99.0,$$,lounges,bbq,90012,34.0527774,-118.247811,126,4.0,True
4248,echo-park-donut-los-angeles,ECHO PARK DONUTS,Echo Park Donut,1411 ECHO PARK AVE,1411 ECHO PARK AVE,30,2,94.0,$,donuts,donuts,90026,34.0781745911,-118.256767273,32,4.5,False
4249,edendale-los-angeles,EDENDALE,Edendale,2838 ROWENA AVE,2838 ROWENA AVE,150,3,91.0,$$,newamerican,gastropubs,90039,34.107629,-118.265871,440,3.5,False
4250,edibles-coffee-shop-los-angeles,EDIBLES COFFEE SHOP,Edibles Coffee Shop,1888 CENTURY park E,1888 CENTURY park E,30,3,82.0,$,breakfast_brunch,cafes,90067,34.06134,-118.4137,27,4.0,False
4251,egg-roll-king-los-angeles,EGG ROLL KING,Egg Roll King,3111 N SAN FERNANDO RD,3111 N SAN FERNANDO RD,30,3,96.0,$,chinese,chinese,90065,34.1151605,-118.2459383,30,3.5,False
4252,patisserie-eguchi-los-angeles,EGUCHI BAKERY,Patisserie Eguchi,833 S WESTERN AVE,833 S WESTERN AVE,30,2,97.0,$,bakeries,coffee,90005,34.0571987629,-118.309141695,5,4.0,True
4253,einstein-bros-bagels-los-angeles-6,EINSTEIN BROS BAGELS,Einstein Bros Bagels,10759 PICO BLVD,10759 PICO BLVD,150,2,94.0,$,bagels,coffee,90064,34.041212,-118.4265196,95,3.0,False
4254,einstein-bros-bagels-los-angeles-2,EINSTEIN BROS. BAGELS,Einstein Bros Bagels,5550 WILSHIRE BLVD,5550 WILSHIRE BLVD,150,2,94.0,$,bagels,breakfast_brunch,90036,34.06201,-118.34979,119,3.0,False
4255,ekkamai-thai-restaurant-los-angeles,EKKAMAI THAI RESTAURANT,Ekkamai Thai Restaurant,13223 W WASHINGTON BLVD,13223 W WASHINGTON BLVD,60,3,99.0,$$,thai,thai,90066,33.9934553511,-118.442344364,713,4.0,False
4256,eko-eats-los-angeles,EKO EATS,Eko Eats,630 W 6TH ST,630 W 6TH ST,30,3,96.0,$$,korean,vegan,90017,34.0490160934,-118.256012933,154,4.5,False
4257,el-7-mares-los-angeles,EL 7 MARES,El 7 Mares,2118 N BROADWAY AVE,2118 N BROADWAY AVE,150,3,81.0,$$,mexican,seafood,90031,34.0732918,-118.2182732,57,3.0,False
4258,el-7-mares-los-angeles,EL 7 MARES,El 7 Mares,2118 N BROADWAY,2118 N BROADWAY,150,3,90.0,$$,mexican,seafood,90031,34.0732918,-118.2182732,57,3.0,False
4259,la-playita-siete-mares-los-angeles,EL 7 MARES PLAYITA,La Playita Siete Mares,3143 W SUNSET BLVD,3143 W SUNSET BLVD,30,3,90.0,$,mexican,mexican,90026,34.08558,-118.27455,77,4.0,False
4260,el-antojito-grill-los-angeles,EL ANTOJITO GRILL - STE 105,El Antojito Grill,12730 S FIGUEROA ST,12730 S FIGUEROA ST,60,3,92.0,$,mexican,grocery,90061,33.9167442322,-118.282356262,44,3.5,False
4261,tacos-el-atoron-los-angeles,EL ATORON,Tacos El Atoron,1713 E VERNON AVE,1713 E VERNON AVE,30,3,95.0,$,mexican,mexican,90058,34.0039683133,-118.242768422,6,4.0,False
4262,el-baron-restaurante-and-panaderia-los-angeles,EL BARON DE CA RESTAURANT BA,El Baron Restaurante & Panaderia,1520 W 7TH ST,1520 W 7TH ST,60,3,91.0,,latin,mexican,90017,34.0532526296,-118.269988586,6,2.5,False
4263,el-borrego-de-oro-los-angeles-4,EL BORREGO DE ORO,El Borrego De Oro,2403 WHITTIER BLVD,2403 WHITTIER BLVD,60,3,92.0,$$,mexican,mexican,90023,34.0344743,-118.2153917,27,3.5,False
4264,el-buen-gusto-restaurants-los-angeles,EL BUEN GUSTO RESTAURANT,El Buen Gusto Restaurants,2829 FLETCHER DR,2829 FLETCHER DR,150,3,92.0,$,latin,mexican,90039,34.1123188,-118.2493008,150,3.5,False
4265,el-burrito-loco-los-angeles,EL BURRITO LOCO,El Burrito Loco,11111 S WILMINGTON AVE,11111 S WILMINGTON AVE,30,3,88.0,$,mexican,mexican,90059,33.933895,-118.239349,2,3.0,True
4266,el-camacho-restaurante-nicaraguense-los-angeles,EL CAMACHO RESTAURANT,El Camacho Restaurante Nicaraguense,2019 VENICE BLVD,2019 VENICE BLVD,30,3,90.0,$,nicaraguan,nicaraguan,90006,34.0438026,-118.3010153,40,4.5,False
4267,la-bamba-salvadorean-and-mexican-food-los-angeles,EL CARBONERO,La Bamba Salvadorean & Mexican Food,4281 BEVERLY BLVD,4281 BEVERLY BLVD,30,3,93.0,$,mexican,salvadoran,90004,34.0764124,-118.3021113,4,5.0,False
4268,el-caserio-los-angeles,EL CASERIO,El Caserio,401 SILVER LAKE BLVD,401 SILVER LAKE BLVD,150,3,91.0,$$,latin,italian,90026,34.0777741,-118.2803541,513,3.5,False
4269,cemitas-poblana-los-angeles,EL CEMITERO PLOBLANO,Cemitas Poblana,510 S LORENA ST,510 S LORENA ST,30,3,93.0,$,mexican,mexican,90063,34.0320885926,-118.198165968,6,4.0,False
4270,el-chavo-restaurant-los-angeles,EL CHAVO BAR AND RESTAURANT,El Chavo Restaurant,4441 W SUNSET BLVD,4441 W SUNSET BLVD,150,3,90.0,$$,mexican,mexican,90027,34.0977596,-118.2862315,397,3.5,True
4271,el-chapaneco-los-angeles,EL CHIAPANECO MEXICAN FOOD,El Chapaneco,1625 E CESAR E CHAVEZ AVE,1625 E CESAR E CHAVEZ AVE,30,3,83.0,$,mexican,mexican,90033,34.051487,-118.217926,3,5.0,False
4272,pichilingues-restaurant-coffee-los-angeles,EL CHIAPANECO MEXICAN FOOD,Pichilingue's Restaurant-coffee,1625 E CESAR E CHAVEZ AVE,1625 E CESAR E CHAVEZ AVE,30,3,83.0,,mexican,juicebars,90033,34.0515903276,-118.217894581,2,5.0,True
4273,el-atacor-no-1b-los-angeles,EL CHIAPANECO MEXICAN FOOD,El Atacor No 1B,1625 E CESAR E CHAVEZ AVE,1625 E CESAR E CHAVEZ AVE,30,3,83.0,$,mexican,mexican,90033,34.0514859,-118.2179234,4,2.5,False
4274,el-chipilin-restaurant-los-angeles,EL CHIPILIN,El Chipilin Restaurant,4170 BEVERLY BLVD,4170 BEVERLY BLVD,60,3,91.0,$,latin,latin,90004,34.076249823,-118.299939036,26,4.0,False
4275,el-cihualteco-los-angeles,EL CIHUALTECO TAQUERIA,El Cihualteco,2325 1/2 S SAN PEDRO ST,2325 1/2 S SAN PEDRO ST,30,3,94.5,$,mexican,mexican,90011,34.0234718323,-118.260414124,13,5.0,False
4276,el-cochinito-restaurant-los-angeles,EL COCHINITO,El Cochinito Restaurant,3508 W SUNSET BLVD,3508 W SUNSET BLVD,30,3,92.0,$$,cuban,cuban,90026,34.0887571355,-118.27693053,470,4.0,False
4277,el-compadre-los-angeles-7,EL COMPADRE RESTAURANT,El Compadre,7408 W SUNSET BLVD,7408 W SUNSET BLVD,151,3,90.0,$$,mexican,cocktailbars,90046,34.09769,-118.35205,1224,3.5,False
4278,mariscos-el-corita-los-angeles,EL CORITA,Mariscos El Corita,2676 PASADENA AVE,2676 PASADENA AVE,60,3,100.0,,mexican,mexican,90031,34.0786896,-118.2147064,1,4.0,False
4279,el-coyote-mexican-cafe-los-angeles,EL COYOTE,El Coyote Mexican Cafe,7312 BEVERLY BLVD,7312 BEVERLY BLVD,151,3,90.0,$$,mexican,mexican,90036,34.0758743286,-118.349220276,1242,3.5,False
4280,el-delfin-los-angeles,EL DELFIN RESTAURANT,El Delfin,1800 S CENTRAL AVE,1800 S CENTRAL AVE,150,3,92.0,$$,mexican,seafood,90021,34.0251342952,-118.249860182,44,4.5,False
4281,mariscos-el-diablo-los-angeles,EL DIABLO ANTOJITOS MEXICANO,Mariscos El Diablo,4501 S ALAMEDA ST,4501 S ALAMEDA ST,150,3,92.0,$,mexican,mexican,90058,34.0024414062,-118.24055481,12,3.5,False
4282,mariscos-el-diablo-los-angeles,EL DIABLO SEAFOOD,Mariscos El Diablo,4501 S ALAMEDA ST,4501 S ALAMEDA ST,60,3,87.5,$,mexican,mexican,90058,34.0024414062,-118.24055481,12,3.5,False
4283,el-faisan-y-el-venado-restaurant-yucateco-los-angeles,EL FAISAN Y EL VENADO,El Faisan y El Venado  Restaurant Yucateco,231 N AVENUE 50,231 N AVENUE 50,30,3,96.0,$,mexican,mexican,90042,34.10703,-118.20343,70,4.5,True
4284,el-gallito-los-angeles,EL GALLITO RESTAURANTE,El Gallito,3425 E 1ST ST,3425 E 1ST ST,30,3,94.0,$$,mexican,mexican,90063,34.03731,-118.1937,9,3.5,False
4285,el-mercado-de-los-angeles-los-angeles-4,EL GALLO,El Mercado de Los Angeles,3425 E 1ST ST SO. 3RDFL,3425 E 1ST ST SO. 3RDFL,60,3,99.0,$$,mexican,bakeries,90063,34.0369601,-118.1939561,209,4.0,False
4286,la-perla-restaurant-los-angeles,EL GALLO,La Perla Restaurant,3425 E 1ST ST SO. 3RDFL,3425 E 1ST ST SO. 3RDFL,60,3,99.0,$$,mexican,mexican,90063,34.03731,-118.1937,19,2.0,False
4287,el-gallo-grill-los-angeles,EL GALLOO GIRLL,El Gallo Grill,4533 E CESAR E CHAVEZ AVE,4533 E CESAR E CHAVEZ AVE,150,3,95.0,$$,mexican,mexican,90022,34.0406421572,-118.168241233,145,3.5,False
4288,golazo-restaurant-los-angeles,EL GOLAZO RESTAURANT,Golazo Restaurant,245 W MARTIN LUTHER KING JR BLVD,245 W MARTIN LUTHER KING JR BLVD,30,3,92.0,$,mexican,mexican,90037,34.0112549,-118.2776229,6,5.0,False
4289,el-huero-los-angeles-2,EL HUERO,El Huero,3000 S FIGUEROA ST,3000 S FIGUEROA ST,30,3,96.0,$,mexican,hotdogs,90007,34.0246810913,-118.277748108,403,4.0,False
4290,el-huitlacoche-restaurant-mexican-food-los-angeles,EL HUITLACOCHE RESTAURANT,El Huitlacoche Restaurant Mexican Food,1403 HOOPER AVE,1403 HOOPER AVE,30,3,91.0,$,mexican,mexican,90021,34.02647,-118.24329,8,4.0,False
4291,el-jalapeno-tacos-los-angeles,EL JALAPENO,El Jalapeno Tacos,854 S VERMONT AVE,854 S VERMONT AVE,60,3,97.0,$,mexican,gourmet,90005,34.0566234291,-118.291583955,91,4.0,False
4292,el-kiosko-mexican-grill-los-angeles,EL KIOSKO MEXICAN GRILL & EVENTS,El Kiosko Mexican Grill,3534 E 1ST BLVD,3534 E 1ST BLVD,30,3,93.0,$$,mexican,mexican,90063,34.0359018301,-118.191170096,35,3.5,False
4293,el-kiosko-mexican-grill-los-angeles,EL KIOSKO MEXICAN GRILL & EVENTS,El Kiosko Mexican Grill,3534 E 1ST ST,3534 E 1ST ST,30,3,84.0,$$,mexican,mexican,90063,34.0359018301,-118.191170096,35,3.5,False
4294,restaurante-el-mirador-los-angeles,EL MIRADOR RESTAURANT,Restaurante El Mirador,1250 S CATALINA ST,1250 S CATALINA ST,30,3,87.5,$,mexican,mexican,90006,34.04755,-118.29455,7,3.0,False
4295,el-nopal-mexican-restaurant-los-angeles-6,EL NOPAL,El Nopal Mexican Restaurant,10426 NATIONAL BLVD,10426 NATIONAL BLVD,60,3,90.0,$$,mexican,mexican,90034,34.0287002,-118.4114403,490,4.0,False
4296,el-nuevo-mariscos-tampico-los-angeles-2,EL NUEVO MARISCOS TAMPICO,El Nuevo Mariscos Tampico,3355 WHITTIER BLVD,3355 WHITTIER BLVD,60,3,95.0,$$,mexican,seafood,90023,34.0282785636,-118.2011327,31,3.5,False
4297,el-nuevo-rinconsito-oaxaqueno-los-angeles-2,EL NUEVO RINCONSITO REST,El Nuevo Rinconsito Oaxaqueno,2454 W PICO BLVD,2454 W PICO BLVD,60,3,91.0,$$,mexican,mexican,90006,34.046963,-118.290695,13,4.0,True
4298,el-pajonal-los-angeles,EL PAJONAL RESTAURANT,El Pajonal,1133 N VERMONT AVE,1133 N VERMONT AVE,30,3,95.0,$,mexican,mexican,90029,34.09193,-118.29207,29,3.5,False
4299,el-pollo-loco-los-angeles-69,EL POLLO LOCO,El Pollo Loco,330 N ALVARADO ST,330 N ALVARADO ST,150,3,94.0,$,hotdogs,mexican,90026,34.0698928833,-118.267913818,48,2.5,False
4300,el-unico-pollo-taquero-los-angeles,EL POLLO TAQUERO,El Unico Pollo Taquero,4481 SANTA MONICA BLVD,4481 SANTA MONICA BLVD,30,3,90.0,$,mexican,mexican,90029,34.0909148008,-118.286315426,76,4.0,False
4301,restaurante-el-sinaloense-los-angeles,EL SINALOENSE RESTAURANT,Restaurante El Sinaloense,2702 E CESAR E CHAVEZ AVE,2702 E CESAR E CHAVEZ AVE,30,3,93.5,$$,mexican,mexican,90033,34.0450657904,-118.203932717,7,4.5,False
4302,el-super-taco-los-angeles,EL SUPER TACO,El Super Taco,11300 W PICO BLVD,11300 W PICO BLVD,30,3,97.0,$,mexican,sandwiches,90064,34.03476,-118.43896,166,3.5,False
4303,el-tacorin-los-angeles,EL TACORIN,El Tacorin,8215 S BROADWAY,8215 S BROADWAY,30,3,91.0,$,mexican,mexican,90003,33.96455,-118.278633,31,4.5,False
4304,el-mercado-de-los-angeles-los-angeles-4,EL TARASCO,El Mercado de Los Angeles,3425 E 1ST ST 3RD FL,3425 E 1ST ST 3RD FL,151,3,97.0,$$,mexican,bakeries,90063,34.0369601,-118.1939561,209,4.0,False
4305,la-perla-restaurant-los-angeles,EL TARASCO,La Perla Restaurant,3425 E 1ST ST 3RD FL,3425 E 1ST ST 3RD FL,151,3,97.0,$$,mexican,mexican,90063,34.03731,-118.1937,19,2.0,False
4306,el-tejado-los-angeles,EL TEJADO,El Tejado,1426 S SOTO ST,1426 S SOTO ST,60,3,91.0,$$,mexican,mexican,90023,34.0234298706,-118.21962738,51,3.0,False
4307,el-torito-cafe-east-los-angeles-2,EL TORITO CAFE,El Torito Cafe,5720 1/2 E BEVERLY BLVD,5720 1/2 E BEVERLY BLVD,30,1,90.0,,mexican,mexican,90022,34.026714,-118.145126,1,5.0,False
4308,elaines-bakery-and-cafe-los-angeles-3,ELAINES BAKERY AND CAFE,Elaine's Bakery & Cafe,11677 SAN VICENTE BLVD,11677 SAN VICENTE BLVD,150,3,98.0,$$,cafes,breakfast_brunch,90049,34.0541382,-118.4653252,67,4.0,True
4309,elat-pastry-cafe-los-angeles,ELAT KOSHER PASTRY.,Elat Pastry Cafe,8758 W PICO BLVD,8758 W PICO BLVD,60,2,90.0,$,bakeries,coffee,90035,34.054337,-118.383018,13,4.0,True
4310,elderberries-threefold-cafe-los-angeles,ELDERBERRIES,Elderberries Threefold Cafe,7564 W SUNSET BLVD,7564 W SUNSET BLVD,30,3,91.0,$$,vegan,vegetarian,90046,34.0978951,-118.354408,276,4.0,False
4311,ellas-belizean-restaurant-los-angeles,ELLAS BELIZEAN RESTAURANT,Ella's Belizean Restaurant,3957 S WESTERN AVE,3957 S WESTERN AVE,30,3,95.0,$,caribbean,caribbean,90062,34.0126184374,-118.308974057,10,3.0,False
4312,emc-seafood-and-raw-bar-los-angeles,EMC RESTAURANT GROUP LLC,EMC Seafood & Raw Bar,3500 W 6TH ST,3500 W 6TH ST,150,3,92.0,$$,seafood,raw_food,90020,34.063452,-118.299046,2599,4.0,False
4313,emy-burgers-los-angeles,EMYS BURGER,Emy Burgers,7315 S COMPTON AVE,7315 S COMPTON AVE,30,3,96.0,$,burgers,burgers,90001,33.9734845,-118.2478149,7,2.5,False
4314,en-sushi-los-angeles-4,EN SUSHI,En Sushi,11651 SANTA MONICA BLVD,11651 SANTA MONICA BLVD,150,3,91.0,$$,japanese,sushi,90025,34.0443687439,-118.45539093,482,4.0,False
4315,en-sushi-los-angeles-10,EN SUSHI,En Sushi,1972 N HILLHURST AVE,1972 N HILLHURST AVE,150,3,92.5,$$,sushi,asianfusion,90027,34.1074207,-118.2872884,253,3.5,False
4316,escuela-taqueria-los-angeles-2,ESCUELA TAQUERIA,Escuela Taqueria,7615 BEVERLY BLVD,7615 BEVERLY BLVD,60,3,91.0,$$,mexican,gluten_free,90036,34.076266,-118.3560941,327,3.5,False
4317,restaurante-8-los-angeles,ESTHERS  RESTAURANT,Restaurante 8,1811 W 7TH ST,1811 W 7TH ST,30,3,93.0,,mexican,mexican,90057,34.0552778093,-118.273872318,1,3.0,False
4318,ets-donuts-los-angeles,ETS DONUT,Et's Donuts,1545 CRENSHAW BLVD,1545 CRENSHAW BLVD,30,2,91.0,$,donuts,coffee,90019,34.0450553,-118.3283844,6,4.5,False
4319,evas-lechon-and-deli-los-angeles,EVAS LECHON,Eva's Lechon & Deli,4252 W 3RD ST,4252 W 3RD ST,30,3,96.0,$$,filipino,filipino,90020,34.0687799,-118.30699,50,3.5,False
4320,evo-kitchen-los-angeles,EVO KITCHEN,EVO Kitchen,7950 W SUNSET BLVD,7950 W SUNSET BLVD,60,3,94.0,$$,gluten_free,pizza,90046,34.0975418091,-118.363555908,424,4.0,False
4321,excellent-thai-cafe-los-angeles-2,EXCELLENT THAI CAFE,Excellent Thai Cafe,1220 W 7TH ST,1220 W 7TH ST,30,3,91.0,$,thai,thai,90017,34.0516517,-118.266655,126,3.5,False
4322,extreme-pizza-westwood-los-angeles,EXTREME PIZZA,Extreme Pizza - Westwood,1067 GLENDON AVE,1067 GLENDON AVE,60,2,86.5,$$,pizza,salad,90024,34.0614105016,-118.444350511,121,3.5,True
4323,extreme-pizza-westwood-los-angeles,EXTREME PIZZA WESTWOOD,Extreme Pizza - Westwood,1067 GLENDON AVE,1067 GLENDON AVE,60,2,82.0,$$,pizza,salad,90024,34.0614105016,-118.444350511,121,3.5,True
4324,fab-hot-dogs-los-angeles-3,FAB DOG,Fab Hot Dogs,920 BROXTON AVE,920 BROXTON AVE,30,2,90.0,$,hotdogs,hotdog,90024,34.0630572,-118.4467968,102,4.0,True
4325,factors-famous-deli-los-angeles,FACTORS FAMOUS DELI,Factor's Famous Deli,9420 W PICO BLVD,9420 W PICO BLVD,151,3,90.0,$$,delis,delis,90035,34.0549736023,-118.394615173,409,3.5,False
4326,fala-bar-los-angeles,FALA BAR,Fala Bar,7751 1/2 MELROSE AVE,7751 1/2 MELROSE AVE,30,3,90.0,$,falafel,vegan,90046,34.0838803744,-118.358774911,207,4.5,False
4327,fannys-restaurant-los-angeles-2,FANNYS RESTAURANT,Fanny's Restaurant,5455 N FIGUEROA ST,5455 N FIGUEROA ST,30,3,92.0,$,mexican,mexican,90042,34.1086005444,-118.196849447,64,4.5,False
4328,farmer-boys-los-angeles-3,FARMER BOYS,Farmer Boys,726 S ALAMEDA ST,726 S ALAMEDA ST,150,3,92.0,$,breakfast_brunch,burgers,90021,34.031981,-118.238416,365,3.5,False
4329,farsi-cafe-los-angeles-2,FARSI CAFE,Farsi Cafe,1916 WESTWOOD BLVD,1916 WESTWOOD BLVD,150,3,93.0,$$,persian,mediterranean,90025,34.0479364,-118.4352082,285,4.0,False
4330,fatburger-los-angeles-4,FAT BURGER,Fatburger,5001 WILSHIRE BLVD,5001 WILSHIRE BLVD,30,2,90.0,$,burgers,hotdogs,90036,34.0626197897,-118.338949538,102,3.0,False
4331,fatburger-los-angeles-16,FAT BURGER,Fatburger,888 S FIGUEROA ST,888 S FIGUEROA ST,30,2,91.0,$$,tradamerican,burgers,90017,34.046811,-118.261728,107,2.5,False
4332,fatburger-los-angeles-14,FAT BURGER & CENTURY CITY,Fatburger,10250 STA MON BLVD,10250 STA MON BLVD,60,2,96.0,$$,burgers,sandwiches,90067,34.058605,-118.41906,34,2.5,True
4333,the-fat-cow-los-angeles-7,FAT COW,The Fat Cow,189 THE GROVE DR,189 THE GROVE DR,151,3,92.0,$$,newamerican,gastropubs,90036,34.0713424,-118.3568692,551,3.0,True
4334,fat-sals-los-angeles-6,FAT SALS,Fat Sal's,1300 N HIGHLAND AVE,1300 N HIGHLAND AVE,60,3,92.0,$$,sandwiches,burgers,90028,34.0945448887,-118.338174904,1246,4.0,False
4335,fatburger-los-angeles-29,FATBURGER,Fatburger,12005 WILSHIRE BLVD,12005 WILSHIRE BLVD,60,2,94.0,$,burgers,hotdogs,90025,34.0457713,-118.4656077,89,3.5,False
4336,fatburger-hollywood-2,FATBURGER,Fatburger,1611 N VERMONT AVE,1611 N VERMONT AVE,30,2,93.0,$,burgers,hotdogs,90027,34.1001232981,-118.291825914,224,3.0,False
4337,fatburger-los-angeles,FATBURGER,Fatburger,4070 MARLTON AVE,4070 MARLTON AVE,60,2,95.0,$$,burgers,hotdogs,90008,34.01072,-118.33891,35,3.0,True
4338,fatburger-los-angeles-11,FATBURGER,Fatburger,8500 W 3RD ST,8500 W 3RD ST,30,2,94.0,$,burgers,hotdogs,90048,34.0732357,-118.376645,55,2.5,False
4339,feast-kitchen-and-grill-hollywood,FEAST KITCHEN AND GRILL,Feast Kitchen & Grill,6282 W HOLLYWOOD BLVD,6282 W HOLLYWOOD BLVD,60,3,94.0,$,mideastern,tradamerican,90028,34.1014864885,-118.326345833,334,4.0,False
4340,feng-mao-lamb-kebab-los-angeles,FENG MAO II,Feng Mao Lamb Kebab,414 S WESTERN AVE,414 S WESTERN AVE,150,3,90.0,$$,korean,chinese,90020,34.0666262191,-118.308967856,243,4.0,False
4341,fiesta-fastfood-los-angeles,FIESTA FAST FOOD,Fiesta Fastfood,5532 YORK BLVD,5532 YORK BLVD,30,3,96.0,$$,filipino,filipino,90042,34.11913,-118.19714,20,4.5,False
4342,fiesta-mexicana-los-angeles-2,FIESTA MEXICANA,Fiesta Mexicana,1225 E WASHINGTON BLVD,1225 E WASHINGTON BLVD,30,3,90.0,$,mexican,mexican,90021,34.0247955322,-118.250770569,7,4.0,False
4343,fig-street-cafe-los-angeles-2,FIG CAFE,Fig Street Cafe,939 S FIGUEROA ST,939 S FIGUEROA ST,150,3,93.0,$$,tradamerican,breakfast_brunch,90015,34.04561,-118.26422,3,4.5,True
4344,figoly-los-angeles-2,FIGOLY,Figoly,1020 S FIGUEROA ST,1020 S FIGUEROA ST,150,3,96.0,$$,newamerican,italian,90015,34.044189,-118.264145,59,2.5,True
4345,figueroa-philly-los-angeles,FIGUEROA PHILLY,Figueroa Philly,3850 S FIGUEROA ST,3850 S FIGUEROA ST,30,2,94.0,$,cheesesteaks,sandwiches,90037,34.014196,-118.282417,762,4.5,False
4346,filipino-bagnet-restaurant-and-bakery-los-angeles,FILIPINO BAGNET LOS ANGELES,Filipino Bagnet Restaurant & Bakery,3253 BEVERLY BLVD,3253 BEVERLY BLVD,30,3,83.0,$,filipino,breakfast_brunch,90057,34.0729468624,-118.284148642,36,3.5,False
4347,first-cup-caffe-and-catering-los-angeles,FIRST CUP CAFE  #E6-7,First Cup Caffe and Catering,333 SPRING ST,333 SPRING ST,150,3,93.0,$,sandwiches,breakfast_brunch,90013,34.0495272,-118.2478591,107,3.5,False
4348,fish-taco-express-east-los-angeles,FISH TACO XPRESS,Fish Taco Express,5144 BEVERLY BLVD,5144 BEVERLY BLVD,30,3,90.0,$,mexican,mexican,90022,34.0324366,-118.1544822,157,4.0,False
4349,fishermans-outlet-los-angeles,FISHERMANS OUTLET RESTAURAN,Fisherman's Outlet,529 S CENTRAL AVE,529 S CENTRAL AVE,150,3,95.0,$$,seafoodmarkets,seafood,90013,34.04083,-118.24018,806,4.0,False
4350,five-guys-burgers-and-fries-los-angeles-13,FIVE GUYS BURGERS & FRIES,Five Guys Burgers and Fries,530 W 27TH ST,530 W 27TH ST,150,2,94.0,$,burgers,hotdogs,90007,34.0269197,-118.2761015,169,3.5,False
